web_scraper_order,web_scraper_start_url,Containers_link,number of rooms,number of bathrooms,Surface,Address
"1765217162-790","https://sn.coinafrique.com/categorie/villas?page=27","https://sn.coinafrique.com/annonce/villas/location-villas-8-pieces-sacre-coeur-4784468","8","","","Sacré-Coeur, Dakar, Sénégal"
"1765217165-791","https://sn.coinafrique.com/categorie/villas?page=27","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-ngor-almadies-4784939","7","6","","Almadies, Dakar, Sénégal"
"1765217168-792","https://sn.coinafrique.com/categorie/villas?page=27","https://sn.coinafrique.com/annonce/villas/location-villas-5-pieces-almadies-4795311","5","4","12","Almadies, Dakar, Sénégal"
"1765217172-793","https://sn.coinafrique.com/categorie/villas?page=27","https://sn.coinafrique.com/annonce/villas/vente-villas-03-pieces-fann-4793891","3","2","230","Fann, Dakar, Sénégal"
"1765217174-794","https://sn.coinafrique.com/categorie/villas?page=27","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mermoz-sacre-coeur-4801303","7","6","12","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217177-795","https://sn.coinafrique.com/categorie/villas?page=27","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadies-4807953","6","4","","Almadies, Dakar, Sénégal"
"1765217179-796","https://sn.coinafrique.com/categorie/villas?page=27","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-mbour-4807972","4","","","Mbour, Sénégal"
"1765217182-797","https://sn.coinafrique.com/categorie/villas?page=27","https://sn.coinafrique.com/annonce/villas/vente-villas-04-pieces-yoff-ocean-4804633","4","3","250","Yoff, Dakar, Sénégal"
"1765217185-798","https://sn.coinafrique.com/categorie/villas?page=27","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mamelles-4811611","7","6","","Mamelles, Dakar, Sénégal"
"1765217187-799","https://sn.coinafrique.com/categorie/villas?page=27","https://sn.coinafrique.com/annonce/villas/location-villas-5-pieces-almadies-4813958","5","4","12","Almadies, Dakar, Sénégal"
"1765217190-800","https://sn.coinafrique.com/categorie/villas?page=27","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-sacre-coeur-4813693","6","5","600","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217193-801","https://sn.coinafrique.com/categorie/villas?page=27","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mermoz-4813726","6","5","600 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217195-802","https://sn.coinafrique.com/categorie/villas?page=27","https://sn.coinafrique.com/annonce/villas/location-villa-a-mermoz-4815816","7","6","600 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217198-803","https://sn.coinafrique.com/categorie/villas?page=27","https://sn.coinafrique.com/annonce/villas/location-villa-au-maristes-4815695","6","5","800 m2","Mariste, Dakar, Sénégal"
"1765217200-804","https://sn.coinafrique.com/categorie/villas?page=27","https://sn.coinafrique.com/annonce/villas/location-villa-avec-piscine-et-jardin-7-pieces-mermoz-4814565","6","7","600 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217205-805","https://sn.coinafrique.com/categorie/villas?page=26","https://sn.coinafrique.com/annonce/villas/location-villas-8-pieces-mermoz-sacre-coeur-4819453","8","6","13","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217208-806","https://sn.coinafrique.com/categorie/villas?page=26","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-yoff-onomo-4821545","5","4","200","Yoff, Dakar, Sénégal"
"1765217211-807","https://sn.coinafrique.com/categorie/villas?page=26","https://sn.coinafrique.com/annonce/villas/vente-villas-a-saly-mbour-4823416","4","","","Mbour, Sénégal"
"1765217214-808","https://sn.coinafrique.com/categorie/villas?page=26","https://sn.coinafrique.com/annonce/villas/location-villa-10-pieces-ngor-almadies-4820026","10","","","Ngor, Dakar, Sénégal"
"1765217217-809","https://sn.coinafrique.com/categorie/villas?page=26","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadies-4825184","6","5","12","Almadies, Dakar, Sénégal"
"1765217220-810","https://sn.coinafrique.com/categorie/villas?page=26","https://sn.coinafrique.com/annonce/villas/location-villas-10-pieces-ngor-4833017","10","9","12","Ngor, Dakar, Sénégal"
"1765217223-811","https://sn.coinafrique.com/categorie/villas?page=26","https://sn.coinafrique.com/annonce/villas/vente-villas-250m-thiaroye-4838171","250","","","Pikine, Sénégal"
"1765217226-812","https://sn.coinafrique.com/categorie/villas?page=26","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-maristes-4842265","7","4","200 m2","Mariste, Dakar, Sénégal"
"1765217229-813","https://sn.coinafrique.com/categorie/villas?page=26","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-toubab-dialao-4839503","4","1","300","Toubab Dialao, Sénégal"
"1765217232-814","https://sn.coinafrique.com/categorie/villas?page=26","https://sn.coinafrique.com/annonce/villas/location-villa-duplex-f5-cite-keur-gorgui-4840037","6","","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217234-815","https://sn.coinafrique.com/categorie/villas?page=26","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-almadies-4854974","7","5","300","Almadies, Dakar, Sénégal"
"1765217237-816","https://sn.coinafrique.com/categorie/villas?page=26","https://sn.coinafrique.com/annonce/villas/location-villa-10-pieces-mermoz-sacre-coeur-4845756","10","8","12","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217240-817","https://sn.coinafrique.com/categorie/villas?page=26","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-ouakam-corniche-4842637","6","5","300","Ouakam, Dakar, Sénégal"
"1765217243-818","https://sn.coinafrique.com/categorie/villas?page=26","https://sn.coinafrique.com/annonce/villas/location-villa-duplex-7pieces-mamelles-4851341","7","5","200","Mamelles, Dakar, Sénégal"
"1765217245-819","https://sn.coinafrique.com/categorie/villas?page=26","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-cite-horizon-vdn-4849441","6","","","Sipres, Dakar, Sénégal"
"1765217248-820","https://sn.coinafrique.com/categorie/villas?page=26","https://sn.coinafrique.com/annonce/villas/location-villa-triplex-8pieces-mermoz-4849760","9","5","300 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217250-821","https://sn.coinafrique.com/categorie/villas?page=26","https://sn.coinafrique.com/annonce/villas/vente-villas-05-pieces-yoff-4851782","5","4","252","Yoff, Dakar, Sénégal"
"1765217253-822","https://sn.coinafrique.com/categorie/villas?page=26","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mermoz-fenetre-4854954","5","4","250","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217258-823","https://sn.coinafrique.com/categorie/villas?page=25","https://sn.coinafrique.com/annonce/villas/location-villa-6pieces-virage-4859097","6","4","200","Yoff, Dakar, Sénégal"
"1765217261-824","https://sn.coinafrique.com/categorie/villas?page=25","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-ouakam-corniche-4857068","5","5","350","Ouakam, Dakar, Sénégal"
"1765217263-825","https://sn.coinafrique.com/categorie/villas?page=25","https://sn.coinafrique.com/annonce/villas/location-villa-8pieces-mermoz-4861271","300","","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217266-826","https://sn.coinafrique.com/categorie/villas?page=25","https://sn.coinafrique.com/annonce/villas/vente-villa-6pieces-yoff-ocean-4861289","6","300","","Yoff, Dakar, Sénégal"
"1765217268-827","https://sn.coinafrique.com/categorie/villas?page=25","https://sn.coinafrique.com/annonce/villas/vente-villa-7pieces-mermoz-sacre-coeur-4866593","7","5","450","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217271-828","https://sn.coinafrique.com/categorie/villas?page=25","https://sn.coinafrique.com/annonce/villas/location-villa-3-pieces-mermoz-sacre-coeur-4869360","3","1","12","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217273-829","https://sn.coinafrique.com/categorie/villas?page=25","https://sn.coinafrique.com/annonce/villas/location-villa-meublee-4-pieces-mermoz-4867451","","","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217276-830","https://sn.coinafrique.com/categorie/villas?page=25","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadies-4867469","6","","","Almadies, Dakar, Sénégal"
"1765217278-831","https://sn.coinafrique.com/categorie/villas?page=25","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-ouakam-4867359","6","5","300","Ouakam, Dakar, Sénégal"
"1765217281-832","https://sn.coinafrique.com/categorie/villas?page=25","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-yoff-ocean-4866865","5","5","300","Yoff, Dakar, Sénégal"
"1765217284-833","https://sn.coinafrique.com/categorie/villas?page=25","https://sn.coinafrique.com/annonce/villas/vente-villa-6pieces-mermoz-sacre-coeur-4872057","6","5","450","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217286-834","https://sn.coinafrique.com/categorie/villas?page=25","https://sn.coinafrique.com/annonce/villas/location-villa-9-pieces-almadies-4869301","9","7","500","Almadies, Dakar, Sénégal"
"1765217289-835","https://sn.coinafrique.com/categorie/villas?page=25","https://sn.coinafrique.com/annonce/villas/location-villas-05-pieces-mermoz-sacre-coeur-4871389","5","5","300","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217292-836","https://sn.coinafrique.com/categorie/villas?page=25","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-virage-4872989","","","","Yoff, Dakar, Sénégal"
"1765217295-837","https://sn.coinafrique.com/categorie/villas?page=25","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-yoff-cite-biagui-4878047","5","4","386","Yoff, Dakar, Sénégal"
"1765217297-838","https://sn.coinafrique.com/categorie/villas?page=25","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-mamelles-4881350","5","4","150","Mamelles, Dakar, Sénégal"
"1765217300-839","https://sn.coinafrique.com/categorie/villas?page=25","https://sn.coinafrique.com/annonce/villas/location-villa-7pieces-point-e-4887597","7","5","12","Point E, Dakar, Sénégal"
"1765217303-840","https://sn.coinafrique.com/categorie/villas?page=25","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-yoff-biagui-virage-4885097","5","5","248","Yoff, Dakar, Sénégal"
"1765217305-841","https://sn.coinafrique.com/categorie/villas?page=25","https://sn.coinafrique.com/annonce/villas/location-villa-avec-piscine-almadies-4885974","6","","","Almadies, Dakar, Sénégal"
"1765217311-842","https://sn.coinafrique.com/categorie/villas?page=24","https://sn.coinafrique.com/annonce/villas/location-appartement-11pieces-ouest-foire-4905558","11","6","300 m2","Ouest Foire, Dakar, Sénégal"
"1765217314-843","https://sn.coinafrique.com/categorie/villas?page=24","https://sn.coinafrique.com/annonce/villas/location-villa-11pieces-ouest-foire-4907186","11","6","300","Ouest Foire, Dakar, Sénégal"
"1765217316-844","https://sn.coinafrique.com/categorie/villas?page=24","https://sn.coinafrique.com/annonce/villas/location-villa-8pieces-almadies-4907235","7","500","","Almadies, Dakar, Sénégal"
"1765217319-845","https://sn.coinafrique.com/categorie/villas?page=24","https://sn.coinafrique.com/annonce/villas/vente-villa-sicap-liberte-2-4913366","1","1","264 m2","Ouakam, Dakar, Sénégal"
"1765217322-846","https://sn.coinafrique.com/categorie/villas?page=24","https://sn.coinafrique.com/annonce/villas/vente-villa-5pieces-diamniadio-4917254","5","4","332","Diamniadio, Sénégal"
"1765217324-847","https://sn.coinafrique.com/categorie/villas?page=24","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-zone-b-4918429","4","2","276","Sicap Liberté, Dakar, Sénégal"
"1765217327-848","https://sn.coinafrique.com/categorie/villas?page=24","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-sacre-coeur-3-4915524","7","","","Sacré-Coeur, Dakar, Sénégal"
"1765217330-849","https://sn.coinafrique.com/categorie/villas?page=24","https://sn.coinafrique.com/annonce/villas/vente-villa-a-somone-4943102","","","","Mbour, Sénégal"
"1765217332-850","https://sn.coinafrique.com/categorie/villas?page=24","https://sn.coinafrique.com/annonce/villas/vente-villa-a-ngaparou-4943105","","","","Mbour, Sénégal"
"1765217335-851","https://sn.coinafrique.com/categorie/villas?page=24","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-yoff-4917661","5","5","286","Yoff, Dakar, Sénégal"
"1765217337-852","https://sn.coinafrique.com/categorie/villas?page=24","https://sn.coinafrique.com/annonce/villas/location-villa-5pieces-diamniadio-4925589","6","4","","Diamniadio, Sénégal"
"1765217340-853","https://sn.coinafrique.com/categorie/villas?page=24","https://sn.coinafrique.com/annonce/villas/villa-a-vendre-mboro-4936833","","","","Mboro, Sénégal"
"1765217342-854","https://sn.coinafrique.com/categorie/villas?page=24","https://sn.coinafrique.com/annonce/villas/villa-a-vendre-somone-4936814","","","","Mbour, Sénégal"
"1765217345-855","https://sn.coinafrique.com/categorie/villas?page=24","https://sn.coinafrique.com/annonce/villas/location-maison-5-pieces-4927302","5","3","300 m2","Dakar, Sénégal"
"1765217348-856","https://sn.coinafrique.com/categorie/villas?page=24","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mermoz-4927564","5","4","12 m2","Dakar, Sénégal"
"1765217354-857","https://sn.coinafrique.com/categorie/villas?page=23","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-sacre-coeur-3-4924853","7","","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217356-858","https://sn.coinafrique.com/categorie/villas?page=23","https://sn.coinafrique.com/annonce/villas/location-villa-duplex-6-pieces-sacre-coeur-4929429","6","6","200","Sacré-Coeur, Dakar, Sénégal"
"1765217358-859","https://sn.coinafrique.com/categorie/villas?page=23","https://sn.coinafrique.com/annonce/villas/location-villa-dans-les-sicap-4941034","5","3","251 m2","Dakar, Sénégal"
"1765217361-860","https://sn.coinafrique.com/categorie/villas?page=23","https://sn.coinafrique.com/annonce/villas/location-villa-5pieces-almadies-4943192","5","4","","Almadies, Dakar, Sénégal"
"1765217363-861","https://sn.coinafrique.com/categorie/villas?page=23","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-4949781","5","4","302 m2","Dakar, Sénégal"
"1765217366-862","https://sn.coinafrique.com/categorie/villas?page=23","https://sn.coinafrique.com/annonce/villas/location-villa-duplex-5pieces-cite-biagui-4950723","5","3","200","Yoff, Dakar, Sénégal"
"1765217368-863","https://sn.coinafrique.com/categorie/villas?page=23","https://sn.coinafrique.com/annonce/villas/location-villa-6pieces-corniche-ouakam-4947579","9","5","361 m2","Ouakam, Dakar, Sénégal"
"1765217371-864","https://sn.coinafrique.com/categorie/villas?page=23","https://sn.coinafrique.com/annonce/villas/vente-villa-400m-mboro-4948329","","","","Mbour, Sénégal"
"1765217373-865","https://sn.coinafrique.com/categorie/villas?page=23","https://sn.coinafrique.com/annonce/villas/location-villas-05-pieces-fentre-mermoz-4949390","5","5","300","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217376-866","https://sn.coinafrique.com/categorie/villas?page=23","https://sn.coinafrique.com/annonce/villas/location-villa-09pieces-mermoz-vdn-4952752","9","5","500","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217378-867","https://sn.coinafrique.com/categorie/villas?page=23","https://sn.coinafrique.com/annonce/villas/location-villa-05pieces-mermoz-sacre-coeur-4952698","5","5","300","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217381-868","https://sn.coinafrique.com/categorie/villas?page=23","https://sn.coinafrique.com/annonce/villas/vente-villas-12-pieces-ngor-almadies-4956124","12","8","159","Ngor, Dakar, Sénégal"
"1765217383-869","https://sn.coinafrique.com/categorie/villas?page=23","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-yoff-4956126","6","4","200","Yoff, Dakar, Sénégal"
"1765217386-870","https://sn.coinafrique.com/categorie/villas?page=23","https://sn.coinafrique.com/annonce/villas/location-villa-06-pieces-almadies-4954328","6","5","1000","Almadies, Dakar, Sénégal"
"1765217388-871","https://sn.coinafrique.com/categorie/villas?page=23","https://sn.coinafrique.com/annonce/villas/location-villa-aux-almadies-4954391","6","5","1000 m2","Almadies, Dakar, Sénégal"
"1765217391-872","https://sn.coinafrique.com/categorie/villas?page=23","https://sn.coinafrique.com/annonce/villas/location-villa-meuble-5pieces-avec-piscine-senegal-4962229","5","4","1","Saly, Sénégal"
